title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Duelist,2005,['Action'],['South Korea'],['East Asia'],0,0,6.2,18,ko
Killers,2014,"['Crime', 'Thriller', 'Action', 'Drama']","['Indonesia', 'Japan']","['East Asia', 'Southeast Asia']",0,0,6.8,39,ja
I Really Hate My Job,2007,"['Drama', 'Comedy']",['United Kingdom'],['Western Europe'],0,0,3.8,4,en
A Price Above Rubies,1998,"['Drama', 'Romance']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,1081957,5.9,6,en
New World Disorder,1999,"['Action', 'Thriller']","['Luxembourg', 'United States of America']","['North America', 'Other']",0,0,3.8,2,en
Barbie in the Pink Shoes,2013,"['Animation', 'Family']",['United States of America'],['North America'],0,0,5.3,51,en
Parasomnia,2008,"['Horror', 'Thriller']",['United States of America'],['North America'],0,0,4.8,26,en
Wild Palms,1993,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],0,0,5.9,7,en
Siccin 3: Cürmü Ask,2016,['Horror'],['Turkey'],['Middle East'],0,0,10.0,2,tr
Arlington Road,1999,"['Drama', 'Thriller', 'Mystery']",['United States of America'],['North America'],21500000,0,7.0,246,en
Popstar: Never Stop Never Stopping,2016,"['Comedy', 'Music']",['United States of America'],['North America'],0,9496130,6.6,348,en
Pageant,2008,['Documentary'],['United States of America'],['North America'],0,0,5.3,3,en
Monster High: Haunted,2015,"['Animation', 'Family', 'Fantasy']",['United States of America'],['North America'],0,0,7.0,19,en
We Are the Freaks,2014,['Comedy'],['United Kingdom'],['Western Europe'],0,0,6.1,5,en
3 A.M.,2001,"['Crime', 'Drama']",['United States of America'],['North America'],0,0,5.0,5,en
Detour,2009,"['Horror', 'Thriller']",['Norway'],['Northern Europe'],2200000,0,5.4,9,no
Ghost Ship,2002,"['Horror', 'Mystery', 'Thriller']","['Australia', 'United States of America']","['North America', 'Oceania']",35000000,68349884,5.3,540,en
Feed,2017,['Drama'],['United States of America'],['North America'],0,0,7.3,50,en
The Tourist,2010,"['Action', 'Thriller', 'Romance']","['United Kingdom', 'United States of America', 'France', 'Italy']","['North America', 'Western Europe']",100000000,278731369,6.0,1744,en
Southside with You,2016,"['Romance', 'Drama']",['United States of America'],['North America'],0,0,5.7,80,en
The Last Heist,2016,['Action'],['United States of America'],['North America'],0,0,4.9,24,en
Heckler,2007,"['Documentary', 'Comedy']",['United States of America'],['North America'],250000,0,5.7,19,en
An Enemy of the People,1990,['Drama'],['India'],['South Asia'],0,0,8.2,5,bn
Crimson Tide,1995,"['Action', 'Thriller', 'Drama']",['United States of America'],['North America'],53000000,157387195,7.0,508,en
"She Smiles, She’s Snared!",2014,"['Comedy', 'Romance']",['India'],['South Asia'],0,0,6.6,25,hi
Cabin Fever,2003,['Horror'],['United States of America'],['North America'],1500000,30553394,5.5,332,en
The Escort,1993,"['Thriller', 'Crime', 'Drama']",['Italy'],['Western Europe'],0,0,5.0,5,it
The Color of Milk,2004,"['Comedy', 'Drama']",['Norway'],['Northern Europe'],0,0,5.0,2,no
Kickboxer: Vengeance,2016,"['Action', 'Drama']",['United States of America'],['North America'],17000000,0,4.5,103,en
Fast & Furious,2009,"['Action', 'Crime', 'Drama', 'Thriller']",['United States of America'],['North America'],85000000,363164265,6.5,2426,en
Bandit Queen,1994,"['Drama', 'Foreign']","['India', 'United Kingdom']","['South Asia', 'Western Europe']",0,399,7.1,11,en
Battlefield Heroes,2011,"['Drama', 'Comedy', 'History']",['South Korea'],['East Asia'],0,0,5.3,9,ko
24 Exposures,2013,"['Drama', 'Crime']",['United States of America'],['North America'],0,0,3.9,11,en
Absent,2011,"['Drama', 'Thriller']",['Argentina'],['Latin America'],0,0,6.6,19,es
Just Write,1997,"['Romance', 'Comedy']",['United States of America'],['North America'],0,0,3.5,4,en
Open Graves,2009,"['Horror', 'Thriller']","['United States of America', 'Spain']","['North America', 'Western Europe']",6500000,0,4.6,24,en
Slacker Uprising,2007,['Documentary'],['United States of America'],['North America'],0,0,5.9,10,en
White Wedding,2009,"['Comedy', 'Foreign', 'Romance']",['South Africa'],['Africa'],0,0,2.5,2,en
The King of Pigs,2011,['Animation'],['South Korea'],['East Asia'],130000,0,6.2,16,ko
Mother,1996,['Comedy'],['United States of America'],['North America'],0,0,6.8,19,en
David Cross: Let America Laugh,2003,"['Comedy', 'Documentary']",['United States of America'],['North America'],0,0,5.9,7,en
Would I Lie to You? 2,2001,['Comedy'],['France'],['Western Europe'],12560000,42700000,6.4,81,fr
Keith Richards: Under the Influence,2015,"['Documentary', 'Music']",['United States of America'],['North America'],0,0,6.6,20,en
Black Butterfly,2017,['Thriller'],['United States of America'],['North America'],0,0,6.5,93,en
Like It Is,1998,"['Drama', 'Romance']",['United Kingdom'],['Western Europe'],0,0,5.5,11,en
Bolivia,2001,"['Drama', 'Foreign']","['Argentina', 'Netherlands']","['Latin America', 'Western Europe']",0,0,7.5,6,en
Escape from Tomorrow,2013,"['Horror', 'Fantasy']",['United States of America'],['North America'],650,0,4.8,88,en
Starship Troopers 2: Hero of the Federation,2004,"['Adventure', 'Horror', 'Action', 'Science Fiction']",['United States of America'],['North America'],7000000,0,3.8,176,en
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,['Comedy'],['United States of America'],['North America'],18000000,261572744,6.5,1617,en
What Richard Did,2012,['Drama'],['Ireland'],['Other'],0,0,5.5,27,en
Home,2011,['Drama'],['Russia'],['Eastern Europe'],0,0,5.0,6,ru
Evil Feed,2013,"['Action', 'Horror']",['Canada'],['North America'],0,0,4.4,10,en
Three Colors: Red,1994,"['Drama', 'Mystery', 'Romance']","['France', 'Poland', 'Switzerland']","['Eastern Europe', 'Western Europe']",0,0,7.8,246,fr
The Man Who Wouldn't Die,1994,"['Crime', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,0.0,0,en
Wrinkles,2011,"['Animation', 'Drama', 'Comedy']",['Spain'],['Western Europe'],2000000,0,6.3,24,es
Eve's Christmas,2004,['Drama'],"['United States of America', 'Canada']",['North America'],0,0,4.5,3,en
Just Like a Woman,2012,['Drama'],"['United States of America', 'United Kingdom', 'France']","['North America', 'Western Europe']",0,0,5.9,16,en
Tsunami: Caught on Camera,2009,['Documentary'],['United Kingdom'],['Western Europe'],0,0,5.3,2,en
Funny People,2009,"['Comedy', 'Drama']",['United States of America'],['North America'],75000000,61458982,5.6,398,en
Enemy,2013,"['Thriller', 'Mystery']","['Canada', 'Spain']","['North America', 'Western Europe']",0,3396726,6.7,1326,en
Borrowed Hearts,1997,"['Drama', 'Fantasy', 'Romance']",['Canada'],['North America'],0,0,6.8,12,en
This Film Is Not Yet Rated,2006,['Documentary'],"['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,302179,7.3,118,en
Barbarian Queen II: The Empress Strikes Back,1992,"['Action', 'Adventure', 'Fantasy']","['Mexico', 'United States of America']","['North America', 'Latin America']",0,0,3.2,3,en
Express 'Moscow-Russia',2014,['Comedy'],['Russia'],['Eastern Europe'],0,0,3.3,6,ru
Charly,2002,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,7.6,6,en
Martyrs,2016,"['Drama', 'Horror', 'Thriller']",['United States of America'],['North America'],0,0,4.7,70,en
Where Do We Go Now?,2011,"['Drama', 'Comedy']","['Egypt', 'France', 'Italy', 'Lebanon']","['Africa', 'Other', 'Western Europe']",0,0,7.0,44,fr
Girlfriend's Day,2017,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,4.5,34,en
Anatomy,2000,"['Horror', 'Thriller']",['Germany'],['Western Europe'],0,0,6.1,61,de
Möbius,2013,"['Drama', 'Thriller']",['France'],['Western Europe'],0,0,5.4,64,fr
Breakin' All the Rules,2004,"['Comedy', 'Romance']",['United States of America'],['North America'],0,0,5.8,21,en
Telling Lies In America,1997,"['Music', 'Drama']",['United States of America'],['North America'],0,0,6.3,6,de
The Ice Harvest,2005,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,5.8,83,en
Gotta Kick It Up,2002,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,5.1,8,en
Goodbye Bafana,2007,"['History', 'Drama']","['Belgium', 'South Africa']","['Africa', 'Western Europe']",30000000,0,7.0,38,en
Missing,2008,"['Fantasy', 'Thriller']",['Hong Kong'],['East Asia'],0,0,4.3,4,cn
Sinners and Saints,2010,"['Action', 'Crime', 'Thriller']",['United States of America'],['North America'],0,0,5.7,31,en
Dark Wolf,2003,['Horror'],['United States of America'],['North America'],2500000,0,3.4,9,en
A Time for Drunken Horses,2000,['Drama'],['Iran'],['Middle East'],0,0,6.6,22,fa
Wu yen,2001,"['Fantasy', 'Comedy']",['Hong Kong'],['East Asia'],0,0,6.0,1,cn
Cymbeline,2014,['Drama'],['United States of America'],['North America'],0,0,3.5,40,en
My Rainy Days,2009,"['Drama', 'Romance']",['Japan'],['East Asia'],0,0,6.9,25,ja
The Inhabited Island 2: Rebellion,2009,"['Action', 'Fantasy', 'Science Fiction']",['Russia'],['Eastern Europe'],0,5873871,4.3,14,ru
An Afternoon,2014,"['Drama', 'Romance']",['Denmark'],['Northern Europe'],0,0,3.5,1,da
Chain Letter,2010,"['Horror', 'Thriller']",['United States of America'],['North America'],0,0,3.9,37,en
Flatland: The Film,2007,"['Animation', 'Science Fiction']",['United States of America'],['North America'],0,0,6.0,4,en
Changing Times,2004,"['Drama', 'Foreign', 'Romance']",['France'],['Western Europe'],0,0,6.5,2,fr
Russian Doll,2001,"['Romance', 'Comedy', 'Drama']",['Australia'],['Oceania'],0,0,0.0,0,en
Black and White,1999,['Drama'],['United States of America'],['North America'],10000000,5241315,4.6,20,en
Two Rabbits,2012,"['Action', 'Crime', 'Drama']",['Brazil'],['Latin America'],2000000,1620436,7.1,39,pt
Vincent & Theo,1990,['Drama'],"['Italy', 'France', 'Netherlands', 'United Kingdom', 'Germany']",['Western Europe'],0,0,6.3,15,en
Mermaid,2007,"['Comedy', 'Drama', 'Fantasy']",['Russia'],['Eastern Europe'],0,0,6.3,16,ru
The Dance of Reality,2013,"['Drama', 'Fantasy']","['Chile', 'France']","['Latin America', 'Western Europe']",3000000,0,7.3,46,es
Hero,2002,"['Drama', 'Adventure', 'Action', 'History']",['China'],['East Asia'],31000000,177394432,7.3,647,zh
Xenia,2014,['Drama'],"['Belgium', 'France', 'Greece']","['Other', 'Western Europe']",0,0,5.5,22,el
Garam Masala,2005,['Comedy'],['India'],['South Asia'],0,0,5.4,16,hi
María (y los demás),2016,"['Comedy', 'Drama']",['Spain'],['Western Europe'],0,0,5.7,8,es
Ti ricordi di me?,2014,"['Romance', 'Comedy']",['Italy'],['Western Europe'],0,0,6.9,46,it
La luna,2011,"['Animation', 'Family']",['United States of America'],['North America'],0,0,8.0,257,en
Assault of the Party Nerds 2,1995,"['Comedy', 'Thriller']",['United States of America'],['North America'],0,0,0.0,0,en
Trapped in the Closet: Chapters 23-33,2012,"['Comedy', 'Music', 'Mystery']",['United States of America'],['North America'],750000,0,6.5,4,en
Sniper: Special Ops,2016,"['Action', 'War']",['United States of America'],['North America'],0,0,5.0,25,en
Heartbeat Detector,2007,"['Drama', 'Thriller', 'Foreign']",['France'],['Western Europe'],0,0,6.5,2,fr
Big Game,2008,"['Action', 'Drama', 'Thriller']","['Brazil', 'United States of America']","['North America', 'Latin America']",0,0,3.0,1,en
How to Make Love to a Woman,2010,"['Comedy', 'Romance']",['United States of America'],['North America'],0,0,4.9,18,en
Three Kings,1999,"['Action', 'Adventure', 'Comedy']",['United States of America'],['North America'],75000000,108000000,6.6,709,en
Phase 7,2011,"['Thriller', 'Science Fiction']",['Argentina'],['Latin America'],600000,0,4.9,23,es
Tru Loved,2008,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,5.5,11,en
The Believer,2001,['Drama'],['United States of America'],['North America'],1500000,416925,6.8,152,en
Stopped on Track,2011,['Drama'],"['Germany', 'France']",['Western Europe'],0,0,6.3,12,de
The Grind,2009,"['Action', 'Thriller', 'Romance']",['United States of America'],['North America'],1200000,0,3.8,1,en
The First Star,2009,['Comedy'],['France'],['Western Europe'],0,0,5.6,58,fr
Insane,2010,['Horror'],['Sweden'],['Northern Europe'],750000,0,3.1,7,en
Casino Jack,2010,"['Crime', 'Comedy', 'Drama']",['Canada'],['North America'],12500000,1083683,6.0,94,en
Dark Skies,2013,"['Science Fiction', 'Thriller', 'Horror']",['United States of America'],['North America'],3500000,25174316,6.1,668,en
American Teen,2008,['Documentary'],['United States of America'],['North America'],5000000,0,6.5,16,en
Saint Laurent,2014,['Drama'],['France'],['Western Europe'],0,0,6.0,78,fr
The Man of the Year,2003,"['Drama', 'Crime']",['Brazil'],['Latin America'],0,0,5.8,15,pt
Vamp U,2013,"['Action', 'Comedy', 'Horror']",['United States of America'],['North America'],0,0,4.7,30,en
Radio Inside,1994,"['Romance', 'Drama']",['United States of America'],['North America'],0,0,0.0,0,en
The Violin,2005,"['Drama', 'Foreign']",['Mexico'],['Latin America'],0,0,6.5,11,es
Almanya: Welcome to Germany,2011,"['Drama', 'Comedy']",['Germany'],['Western Europe'],0,0,6.5,53,de
The Referee,2013,['Comedy'],['Italy'],['Western Europe'],0,0,6.0,22,en
Le Divorce,2003,"['Comedy', 'Drama', 'Romance']","['France', 'United States of America']","['North America', 'Western Europe']",0,12991996,4.8,40,en
Bigfoot: The Unforgettable Encounter,1994,['Family'],['United States of America'],['North America'],0,0,5.3,3,en
Jason X,2001,"['Horror', 'Science Fiction']",['United States of America'],['North America'],11000000,16951798,4.5,298,en
Neighbors 2: Sorority Rising,2016,['Comedy'],['United States of America'],['North America'],35000000,108758521,5.6,1490,en
Six Degrees of Celebration 5,2016,['Comedy'],['Russia'],['Eastern Europe'],0,0,3.8,6,ru
Life on the Line,2015,"['Action', 'Drama']",['United States of America'],['North America'],0,0,5.3,54,en
Word Wars,2004,['Documentary'],['United States of America'],['North America'],0,0,6.1,7,en
Eden,2012,['Drama'],['United States of America'],['North America'],0,0,6.5,59,en
Sunny in the Dark,2015,['Drama'],['United States of America'],['North America'],0,0,0.0,0,en
Secret Reunion,2010,"['Thriller', 'Drama']",['South Korea'],['East Asia'],0,0,6.1,27,ko
Antz,1998,"['Adventure', 'Animation', 'Comedy', 'Family']",['United States of America'],['North America'],60000000,171757863,6.0,1320,en
Replica,2005,"['Romance', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],7000,0,0.0,0,en
Marcello Marcello,2008,['Comedy'],"['Germany', 'Switzerland']",['Western Europe'],0,0,5.5,5,pt
Balls to the Wall,2011,['Comedy'],['United States of America'],['North America'],0,0,4.2,6,en
Rasen,1998,['Horror'],['Japan'],['East Asia'],2900000,0,5.3,24,ja
The Beast Stalker,2008,['Action'],['Hong Kong'],['East Asia'],0,0,6.6,23,cn
Trekkies 2,2004,['Documentary'],"['Australia', 'Brazil', 'Serbia and Montenegro', 'Germany', 'France', 'United States of America']","['Western Europe', 'Oceania', 'North America', 'Latin America', 'Other']",0,0,6.8,9,en
You Can Count on Me,2000,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,6.8,89,en
WiseGirls,2002,"['Action', 'Comedy', 'Drama', 'Thriller']","['Canada', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,5.0,8,en
The Chase,1994,"['Comedy', 'Thriller', 'Action', 'Crime']",['United States of America'],['North America'],26000000,8009329,5.6,89,en
The Miracle of Bern,2003,"['Drama', 'Comedy']",['Germany'],['Western Europe'],0,0,6.1,37,de
Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,['Comedy'],['United States of America'],['North America'],0,0,3.6,18,en
Price Check,2012,"['Drama', 'Comedy']",['United States of America'],['North America'],0,0,5.5,17,en
From Justin to Kelly,2003,"['Comedy', 'Romance']",['United States of America'],['North America'],12000000,4922166,3.0,23,en
Amu,2005,"['Drama', 'Foreign', 'History']","['India', 'United States of America']","['North America', 'South Asia']",0,0,6.7,6,en
Lost in Florence,2017,"['Adventure', 'Drama', 'Romance']","['Italy', 'United States of America']","['North America', 'Western Europe']",0,0,4.6,10,en
The Sound And The Fury,2015,['Drama'],['United States of America'],['North America'],0,0,4.4,6,en
Dancing Ninja,2013,"['Action', 'Comedy', 'Crime']","['United States of America', 'South Korea', 'Canada']","['North America', 'East Asia']",0,0,4.7,3,en
The Howling: New Moon Rising,1995,['Horror'],['United Kingdom'],['Western Europe'],0,0,2.2,15,en
The Heartbreak Kid,2007,['Comedy'],['United States of America'],['North America'],60000000,127766650,5.7,414,en
The Secret Lives of Dorks,2013,['Comedy'],['United States of America'],['North America'],0,0,4.8,9,en
Mixed Nuts,1994,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],15000000,0,5.2,37,en
The Station Agent,2003,"['Drama', 'Comedy']",['United States of America'],['North America'],500000,8679814,7.4,213,en
